crime type,region,data
possession-of-weapons,West Midlands,2017-01
possession-of-weapons,West Midlands,2017-01
possession-of-weapons,West Midlands,2017-01
possession-of-weapons,West Midlands,2017-01
possession-of-weapons,West Midlands,2017-01
possession-of-weapons,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
public-order,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
robbery,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
shoplifting,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
theft-from-the-person,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
vehicle-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
violent-crime,West Midlands,2017-01
other-crime,West Midlands,2017-01
other-crime,West Midlands,2017-01
other-crime,West Midlands,2017-01
other-crime,West Midlands,2017-01
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
anti-social-behaviour,West Midlands,2017-02
